
Logging initialized using configuration in file:/etc/hive-1.2.0/hive-log4j.properties
Hive history file=/home/hive/log/tnystrand/hive_job_log_b4df1efb-5ccc-44ca-b938-56a935e3b677_1248489398.txt
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-09-23	} stats: [numFiles=1, numRows=24561882, totalSize=9804099, rawDataSize=24831322132]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-10-02} stats: [numFiles=1, numRows=25968, totalSize=85542, rawDataSize=26272336]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-06-27	} stats: [numFiles=1, numRows=984107, totalSize=6848347, rawDataSize=985531953]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2016-02-03} stats: [numFiles=4, numRows=45433, totalSize=371993, rawDataSize=45639541]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2016-04-14} stats: [numFiles=3, numRows=68759, totalSize=286684, rawDataSize=68739396]
Partition cluster_metrics_prod_2.container_time_series{system=foa, date=2016-04-20} stats: [numFiles=3, numRows=191, totalSize=11797, rawDataSize=193865]
Partition cluster_metrics_prod_2.container_time_series{system=dat, date=2015-10-13} stats: [numFiles=1, numRows=65, totalSize=3541, rawDataSize=65455]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-06-22	} stats: [numFiles=1, numRows=3397229, totalSize=5346703, rawDataSize=3444067806]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-07-14	} stats: [numFiles=1, numRows=71520, totalSize=345827, rawDataSize=71565462]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2016-02-24} stats: [numFiles=5, numRows=51745, totalSize=278494, rawDataSize=52385987]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-12-10} stats: [numFiles=1, numRows=71292, totalSize=328210, rawDataSize=71586342]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-08-31	} stats: [numFiles=1, numRows=65913, totalSize=336149, rawDataSize=65946189]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-12-26} stats: [numFiles=1, numRows=7202, totalSize=57323, rawDataSize=7223606]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2015-11-28} stats: [numFiles=1, numRows=53420, totalSize=396958, rawDataSize=53804527]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-11-29} stats: [numFiles=1, numRows=537477, totalSize=91863, rawDataSize=541917127]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2016-01-08} stats: [numFiles=4, numRows=345181, totalSize=656926, rawDataSize=347577375]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2016-01-02} stats: [numFiles=1, numRows=7622, totalSize=59107, rawDataSize=7660110]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2015-10-14} stats: [numFiles=1, numRows=1516, totalSize=17319, rawDataSize=1516000]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape24, date=2015-06-29	} stats: [numFiles=1, numRows=101757, totalSize=771626, rawDataSize=102130368]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2016-01-14} stats: [numFiles=4, numRows=22821, totalSize=76976, rawDataSize=22700975]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2015-12-15} stats: [numFiles=1, numRows=2279408, totalSize=10630879, rawDataSize=2279326800]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2016-01-01} stats: [numFiles=1, numRows=7599, totalSize=39666, rawDataSize=7605993]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2016-04-12} stats: [numFiles=4, numRows=47135, totalSize=254889, rawDataSize=47190681]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-06-13	} stats: [numFiles=1, numRows=63207, totalSize=306420, rawDataSize=63235059]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2016-02-11} stats: [numFiles=3, numRows=208811, totalSize=1421341, rawDataSize=210737247]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-10-02} stats: [numFiles=1, numRows=135686, totalSize=904233, rawDataSize=136425402]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2015-10-20} stats: [numFiles=1, numRows=1250, totalSize=14519, rawDataSize=1257500]
Partition cluster_metrics_prod_2.container_time_series{system=telogical, date=2016-03-26} stats: [numFiles=3, numRows=207511, totalSize=1578066, rawDataSize=209253184]
Partition cluster_metrics_prod_2.container_time_series{system=hbase01, date=2016-04-24} stats: [numFiles=1, numRows=85251, totalSize=18982, rawDataSize=85762506]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2016-02-10} stats: [numFiles=2, numRows=9774, totalSize=92198, rawDataSize=9871324]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-08-06	} stats: [numFiles=1, numRows=790493, totalSize=4502092, rawDataSize=800503143]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-08-14	} stats: [numFiles=1, numRows=3242135, totalSize=13729671, rawDataSize=3251319801]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2015-07-01	} stats: [numFiles=1, numRows=420318, totalSize=2268206, rawDataSize=421083694]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-09-04	} stats: [numFiles=1, numRows=501127, totalSize=3095566, rawDataSize=506966845]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2016-02-14} stats: [numFiles=3, numRows=207325, totalSize=1382375, rawDataSize=209277011]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2016-02-08} stats: [numFiles=2, numRows=352, totalSize=11426, rawDataSize=350987]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2016-02-08} stats: [numFiles=3, numRows=3257754, totalSize=14654409, rawDataSize=3283396074]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-10-31} stats: [numFiles=1, numRows=1147047, totalSize=5092012, rawDataSize=1166410692]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-12-30} stats: [numFiles=1, numRows=9401653, totalSize=25203817, rawDataSize=9542337663]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2016-04-08} stats: [numFiles=4, numRows=82642891, totalSize=55138133, rawDataSize=83981473474]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2016-04-22} stats: [numFiles=2, numRows=16581, totalSize=86103, rawDataSize=16746810]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2015-06-03	} stats: [numFiles=1, numRows=1911366, totalSize=3445295, rawDataSize=1919010656]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2015-09-15	} stats: [numFiles=1, numRows=132, totalSize=4525, rawDataSize=114996]
Partition cluster_metrics_prod_2.container_time_series{system=wbgaming, date=2015-11-13} stats: [numFiles=2, numRows=92, totalSize=6075, rawDataSize=91862]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-11-23} stats: [numFiles=1, numRows=90091, totalSize=417761, rawDataSize=90151599]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-06-28	} stats: [numFiles=1, numRows=13830, totalSize=91735, rawDataSize=13904480]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2016-03-19} stats: [numFiles=2, numRows=119069, totalSize=830516, rawDataSize=120763133]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-07-24	} stats: [numFiles=1, numRows=112387, totalSize=767997, rawDataSize=113083808]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-10-22} stats: [numFiles=1, numRows=854183, totalSize=4042659, rawDataSize=858649163]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2015-08-03	} stats: [numFiles=1, numRows=1176, totalSize=15120, rawDataSize=1183056]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-10-06} stats: [numFiles=1, numRows=2853681, totalSize=13537519, rawDataSize=2876269664]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-06-12	} stats: [numFiles=1, numRows=233271, totalSize=1048326, rawDataSize=233592600]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2016-01-10} stats: [numFiles=3, numRows=40245, totalSize=364793, rawDataSize=40405980]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-12-06} stats: [numFiles=1, numRows=1055362, totalSize=1576877, rawDataSize=1064259274]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2015-09-16	} stats: [numFiles=1, numRows=18028, totalSize=153079, rawDataSize=18099304]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-10-01} stats: [numFiles=1, numRows=13040944, totalSize=8115810, rawDataSize=13131442964]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2015-07-16	} stats: [numFiles=1, numRows=6, totalSize=2430, rawDataSize=6000]
Partition cluster_metrics_prod_2.container_time_series{system=drillinginfo, date=2016-01-08} stats: [numFiles=3, numRows=25711, totalSize=197922, rawDataSize=25711598]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-12-21} stats: [numFiles=1, numRows=162154, totalSize=1031446, rawDataSize=163132730]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2015-07-27	} stats: [numFiles=1, numRows=1733, totalSize=9230, rawDataSize=1733000]
Partition cluster_metrics_prod_2.container_time_series{system=telogical, date=2016-04-23} stats: [numFiles=3, numRows=595188, totalSize=3484576, rawDataSize=600207157]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-07-19	} stats: [numFiles=1, numRows=12367, totalSize=89566, rawDataSize=12432254]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-12-31} stats: [numFiles=1, numRows=786725, totalSize=4507522, rawDataSize=790308625]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2016-04-08} stats: [numFiles=3, numRows=56061, totalSize=469425, rawDataSize=56775377]
Partition cluster_metrics_prod_2.container_time_series{system=acquireweb, date=2016-01-28} stats: [numFiles=3, numRows=1568, totalSize=23829, rawDataSize=1570732]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-12-30} stats: [numFiles=1, numRows=48523, totalSize=236844, rawDataSize=48793235]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2016-02-29} stats: [numFiles=2, numRows=421941, totalSize=1773475, rawDataSize=427319768]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-11-24} stats: [numFiles=1, numRows=695643, totalSize=1886627, rawDataSize=700128573]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-09-18	} stats: [numFiles=1, numRows=679573, totalSize=4006620, rawDataSize=681313319]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2015-10-11} stats: [numFiles=1, numRows=7, totalSize=2412, rawDataSize=7021]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-07-23	} stats: [numFiles=1, numRows=1173624, totalSize=8254899, rawDataSize=1176356934]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-10-06} stats: [numFiles=1, numRows=134235, totalSize=950238, rawDataSize=134924634]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-10-16} stats: [numFiles=1, numRows=113233, totalSize=792942, rawDataSize=113815114]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2015-11-01} stats: [numFiles=1, numRows=1339352, totalSize=6379611, rawDataSize=1344453334]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2016-04-23} stats: [numFiles=2, numRows=332380, totalSize=2198625, rawDataSize=335502452]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-08-27	} stats: [numFiles=1, numRows=711182, totalSize=4276360, rawDataSize=714376510]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-08-15	} stats: [numFiles=1, numRows=668958, totalSize=3888477, rawDataSize=672050590]
Partition cluster_metrics_prod_2.container_time_series{system=drillinginfo, date=2016-03-14} stats: [numFiles=2, numRows=488, totalSize=10031, rawDataSize=488892]
Partition cluster_metrics_prod_2.container_time_series{system=galepartners, date=2016-01-15} stats: [numFiles=5, numRows=20314, totalSize=146304, rawDataSize=20292736]
Partition cluster_metrics_prod_2.container_time_series{system=livingsocial, date=2016-04-16} stats: [numFiles=1, numRows=366, totalSize=2796, rawDataSize=368928]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2015-09-15	} stats: [numFiles=1, numRows=6872, totalSize=50841, rawDataSize=6903144]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2016-03-01} stats: [numFiles=4, numRows=1894917, totalSize=7038257, rawDataSize=1925828857]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-08-23	} stats: [numFiles=1, numRows=105044, totalSize=726642, rawDataSize=105962830]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-11-19} stats: [numFiles=1, numRows=1590719, totalSize=6234029, rawDataSize=1596784317]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2016-04-10} stats: [numFiles=3, numRows=2695639, totalSize=13694660, rawDataSize=2747308820]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-06-13	} stats: [numFiles=1, numRows=255203, totalSize=944517, rawDataSize=234251616]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-10-02} stats: [numFiles=1, numRows=7300, totalSize=61052, rawDataSize=7321900]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-07-25	} stats: [numFiles=1, numRows=1441417, totalSize=6206418, rawDataSize=1458637896]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-07-22	} stats: [numFiles=1, numRows=5876504, totalSize=9656043, rawDataSize=5952636052]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-09-09	} stats: [numFiles=1, numRows=5821115, totalSize=15639906, rawDataSize=5914016460]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2015-10-19} stats: [numFiles=1, numRows=27906, totalSize=211317, rawDataSize=28002196]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-12-17} stats: [numFiles=1, numRows=684416, totalSize=5064433, rawDataSize=684226253]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2015-10-05} stats: [numFiles=1, numRows=6796, totalSize=65741, rawDataSize=6843572]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-09-17	} stats: [numFiles=1, numRows=15650, totalSize=97727, rawDataSize=15740874]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-10-22} stats: [numFiles=1, numRows=759433, totalSize=5523308, rawDataSize=760918574]
Partition cluster_metrics_prod_2.container_time_series{system=wbgaming, date=2015-10-22} stats: [numFiles=1, numRows=264, totalSize=4557, rawDataSize=263472]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-08-08	} stats: [numFiles=1, numRows=5883, totalSize=37955, rawDataSize=5915414]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2016-01-02} stats: [numFiles=1, numRows=48083, totalSize=295903, rawDataSize=48332548]
Partition cluster_metrics_prod_2.container_time_series{system=falabella, date=2015-07-16	} stats: [numFiles=1, numRows=63, totalSize=3404, rawDataSize=63504]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2016-02-26} stats: [numFiles=4, numRows=9314, totalSize=54363, rawDataSize=9397826]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2015-07-22	} stats: [numFiles=1, numRows=321536, totalSize=2226931, rawDataSize=323365746]
Partition cluster_metrics_prod_2.container_time_series{system=yume, date=2015-07-08	} stats: [numFiles=1, numRows=33, totalSize=2936, rawDataSize=33198]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2016-03-22} stats: [numFiles=3, numRows=251298, totalSize=1736783, rawDataSize=253781107]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2016-04-10} stats: [numFiles=2, numRows=8843, totalSize=66553, rawDataSize=8940273]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-10-11} stats: [numFiles=1, numRows=1274031, totalSize=6403171, rawDataSize=1296901654]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2016-01-27} stats: [numFiles=2, numRows=530174, totalSize=1966424, rawDataSize=528180001]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-10-07} stats: [numFiles=1, numRows=263668, totalSize=889963, rawDataSize=263695532]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2015-12-15} stats: [numFiles=1, numRows=765702, totalSize=4513088, rawDataSize=769159510]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2016-02-21} stats: [numFiles=4, numRows=87816, totalSize=569755, rawDataSize=88327888]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2016-01-12} stats: [numFiles=3, numRows=123455, totalSize=492970, rawDataSize=123551993]
Partition cluster_metrics_prod_2.container_time_series{system=mdinsider, date=2016-03-08} stats: [numFiles=3, numRows=330, totalSize=12259, rawDataSize=332177]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-06-13	} stats: [numFiles=1, numRows=6026, totalSize=53346, rawDataSize=6057423]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2016-02-23} stats: [numFiles=3, numRows=41813, totalSize=234624, rawDataSize=33587938]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2016-02-15} stats: [numFiles=5, numRows=2606615, totalSize=6741934, rawDataSize=2668874783]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2016-04-24} stats: [numFiles=4, numRows=345647, totalSize=2987454, rawDataSize=351527530]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2016-04-26} stats: [numFiles=4, numRows=126093, totalSize=855991, rawDataSize=128228912]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-10-16} stats: [numFiles=1, numRows=243341, totalSize=1497798, rawDataSize=246809923]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2015-12-28} stats: [numFiles=1, numRows=706, totalSize=4379, rawDataSize=705294]
Partition cluster_metrics_prod_2.container_time_series{system=acquireweb, date=2016-01-31} stats: [numFiles=5, numRows=709, totalSize=21508, rawDataSize=710156]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2015-09-10	} stats: [numFiles=1, numRows=1433714, totalSize=2474263, rawDataSize=1443726423]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2016-01-03} stats: [numFiles=1, numRows=579, totalSize=9064, rawDataSize=582474]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2015-11-26} stats: [numFiles=1, numRows=342889, totalSize=2063349, rawDataSize=344766756]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2016-01-10} stats: [numFiles=4, numRows=233012, totalSize=1550593, rawDataSize=233392037]
Partition cluster_metrics_prod_2.container_time_series{system=omegapoint, date=2015-12-16} stats: [numFiles=1, numRows=2655, totalSize=29529, rawDataSize=2668275]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2016-03-01} stats: [numFiles=3, numRows=9283, totalSize=60733, rawDataSize=9366547]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2015-10-04} stats: [numFiles=1, numRows=1411, totalSize=16279, rawDataSize=1411000]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2015-12-05} stats: [numFiles=1, numRows=8466, totalSize=72502, rawDataSize=8482732]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2016-03-28} stats: [numFiles=2, numRows=205, totalSize=9481, rawDataSize=206640]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2016-02-19} stats: [numFiles=3, numRows=33813, totalSize=300440, rawDataSize=34167635]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2016-02-01} stats: [numFiles=3, numRows=2513533, totalSize=6185746, rawDataSize=2531496975]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-10-05} stats: [numFiles=1, numRows=261773, totalSize=1001143, rawDataSize=263729904]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2015-06-23	} stats: [numFiles=1, numRows=2631340, totalSize=4431506, rawDataSize=2641858290]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2015-11-19} stats: [numFiles=1, numRows=835, totalSize=5436, rawDataSize=835835]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-09-29	} stats: [numFiles=1, numRows=148487, totalSize=743708, rawDataSize=150452052]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2016-04-26} stats: [numFiles=3, numRows=1551, totalSize=17669, rawDataSize=1565080]
Partition cluster_metrics_prod_2.container_time_series{system=pxcel, date=2015-12-10} stats: [numFiles=1, numRows=6780, totalSize=45351, rawDataSize=6786780]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2016-02-06} stats: [numFiles=3, numRows=2259551, totalSize=3919707, rawDataSize=2286000118]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2016-02-28} stats: [numFiles=2, numRows=623197, totalSize=1923891, rawDataSize=631818700]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2016-01-10} stats: [numFiles=2, numRows=1844, totalSize=26074, rawDataSize=1845222]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2016-01-14} stats: [numFiles=3, numRows=9334054, totalSize=16289862, rawDataSize=9467858726]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2016-02-24} stats: [numFiles=3, numRows=123455, totalSize=526601, rawDataSize=97397805]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2015-06-17	} stats: [numFiles=1, numRows=179337, totalSize=1040901, rawDataSize=180243264]
Partition cluster_metrics_prod_2.container_time_series{system=owneriq, date=2016-04-10} stats: [numFiles=5, numRows=988437, totalSize=4611711, rawDataSize=1001564484]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2016-04-05} stats: [numFiles=3, numRows=51027, totalSize=302998, rawDataSize=51602786]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-10-18} stats: [numFiles=1, numRows=266595, totalSize=1542076, rawDataSize=270474578]
Partition cluster_metrics_prod_2.container_time_series{system=glu, date=2016-03-24} stats: [numFiles=3, numRows=237847, totalSize=1670517, rawDataSize=240052694]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2016-01-05} stats: [numFiles=1, numRows=794525, totalSize=5887112, rawDataSize=796760134]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2015-12-22} stats: [numFiles=1, numRows=1960, totalSize=21846, rawDataSize=1960000]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-09-24	} stats: [numFiles=1, numRows=3640636, totalSize=16957965, rawDataSize=3662168130]
Partition cluster_metrics_prod_2.container_time_series{system=yellowhammer, date=2015-09-02	} stats: [numFiles=1, numRows=17613, totalSize=121103, rawDataSize=17641626]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2015-11-23} stats: [numFiles=1, numRows=43597, totalSize=230897, rawDataSize=43833768]
Partition cluster_metrics_prod_2.container_time_series{system=motleyfool, date=2015-07-29	} stats: [numFiles=1, numRows=908, totalSize=12159, rawDataSize=913448]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2016-03-25} stats: [numFiles=4, numRows=445964, totalSize=1163238, rawDataSize=449033042]
Partition cluster_metrics_prod_2.container_time_series{system=firstdata, date=2015-10-02} stats: [numFiles=1, numRows=7974, totalSize=55202, rawDataSize=7966800]
Partition cluster_metrics_prod_2.container_time_series{system=tlg, date=2015-11-21} stats: [numFiles=1, numRows=7918, totalSize=69147, rawDataSize=7917600]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2016-02-07} stats: [numFiles=3, numRows=664415, totalSize=4964400, rawDataSize=665376129]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2016-02-11} stats: [numFiles=4, numRows=236970, totalSize=1339509, rawDataSize=239649777]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-12-29} stats: [numFiles=1, numRows=169094, totalSize=540641, rawDataSize=170398812]
Partition cluster_metrics_prod_2.container_time_series{system=playfirst, date=2016-02-29} stats: [numFiles=3, numRows=50238, totalSize=266873, rawDataSize=50860284]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2016-04-22} stats: [numFiles=4, numRows=237101, totalSize=1124675, rawDataSize=240476470]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2016-03-14} stats: [numFiles=4, numRows=742, totalSize=19739, rawDataSize=751569]
Partition cluster_metrics_prod_2.container_time_series{system=thasos, date=2015-12-31} stats: [numFiles=1, numRows=57, totalSize=2731, rawDataSize=57000]
Partition cluster_metrics_prod_2.container_time_series{system=dailymail, date=2015-12-22} stats: [numFiles=1, numRows=18082, totalSize=9440, rawDataSize=18045438]
Partition cluster_metrics_prod_2.container_time_series{system=jungledata, date=2016-03-29} stats: [numFiles=3, numRows=822, totalSize=17344, rawDataSize=828847]
Partition cluster_metrics_prod_2.container_time_series{system=ms3, date=2015-12-25} stats: [numFiles=1, numRows=159987, totalSize=192168, rawDataSize=135062988]
Partition cluster_metrics_prod_2.container_time_series{system=ia, date=2016-02-25} stats: [numFiles=3, numRows=96501, totalSize=680063, rawDataSize=97314333]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-12-24} stats: [numFiles=1, numRows=668308, totalSize=5010078, rawDataSize=670117706]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-11-07} stats: [numFiles=1, numRows=77628, totalSize=641904, rawDataSize=78040129]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2016-02-11} stats: [numFiles=4, numRows=34645, totalSize=299705, rawDataSize=35056251]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2015-11-27} stats: [numFiles=1, numRows=64200, totalSize=485920, rawDataSize=64660414]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape24, date=2015-08-13	} stats: [numFiles=1, numRows=2245, totalSize=15462, rawDataSize=2247245]
Partition cluster_metrics_prod_2.container_time_series{system=devicescape2, date=2015-12-15} stats: [numFiles=1, numRows=669037, totalSize=4960511, rawDataSize=668871262]
Partition cluster_metrics_prod_2.container_time_series{system=marketshare, date=2015-09-04	} stats: [numFiles=1, numRows=1639037, totalSize=3820379, rawDataSize=1662998628]
Partition cluster_metrics_prod_2.container_time_series{system=dlx, date=2015-11-09} stats: [numFiles=1, numRows=1023699, totalSize=5067861, rawDataSize=1025922166]
Partition cluster_metrics_prod_2.container_time_series{system=drawbridge2, date=2015-06-08	} stats: [numFiles=1, numRows=214541, totalSize=1371698, rawDataSize=214923397]
Partition cluster_metrics_prod_2.container_time_series{system=iheartradio, date=2016-01-07} stats: [numFiles=1, numRows=118762, totalSize=772043, rawDataSize=119386627]
Partition cluster_metrics_prod_2.container_time_series{system=wikimedia, date=2015-10-01} stats: [numFiles=1, numRows=2399272, totalSize=806721, rawDataSize=2399270200]
Partition cluster_metrics_prod_2.container_time_series{system=ms22, date=2015-09-19	} stats: [numFiles=1, numRows=5150, totalSize=36913, rawDataSize=5169575]
Partition cluster_metrics_prod_2.container_time_series{system=airpush, date=2016-04-03} stats: [numFiles=4, numRows=56642, totalSize=481696, rawDataSize=57366805]
Partition cluster_metrics_prod_2.container_time_series{system=dogfood, date=2015-12-22} stats: [numFiles=1, numRows=278352, totalSize=995450, rawDataSize=280142568]
Partition cluster_metrics_prod_2.container_time_series{system=visiblemeasures, date=2016-03-05} stats: [numFiles=2, numRows=115207, totalSize=860683, rawDataSize=116723340]
